specificationId,specificationCode,catalogcode,catalogname1,catalogname2,catalogname3,commonnamecode,commonname,matrialcode,matrial,characteristiccode,characteristic,separateCharges,paymentType,paymentStandard,isusing,specificationType
21c1f4bb-94fb-11e9-80c2-0242c0a80002,C03270208901022,C032702,骨科材料,小儿矫形系统,胸腰椎后路固定棒,089,内固定材料,01,钛合金,022,Z形棒/非预裁棒/非灭菌,0,,0,1,
21c44357-94fb-11e9-80c2-0242c0a80002,C03270208901023,C032702,骨科材料,小儿矫形系统,胸腰椎后路固定棒,089,内固定材料,01,钛合金,023,Z形棒/非预弯棒/灭菌,0,,0,1,
21c7cf23-94fb-11e9-80c2-0242c0a80002,C03270208901024,C032702,骨科材料,小儿矫形系统,胸腰椎后路固定棒,089,内固定材料,01,钛合金,024,Z形棒/非预弯棒/非灭菌,0,,0,1,
21cac7f9-94fb-11e9-80c2-0242c0a80002,C03270208902001,C032702,骨科材料,小儿矫形系统,胸腰椎后路固定棒,089,内固定材料,02,钴铬合金,001,普通棒/预裁棒/灭菌,0,,0,1,
21cd22e2-94fb-11e9-80c2-0242c0a80002,C03270208902002,C032702,骨科材料,小儿矫形系统,胸腰椎后路固定棒,089,内固定材料,02,钴铬合金,002,普通棒/预裁棒/非灭菌,0,,0,1,
21d0e9df-94fb-11e9-80c2-0242c0a80002,C03270208902003,C032702,骨科材料,小儿矫形系统,胸腰椎后路固定棒,089,内固定材料,02,钴铬合金,003,普通棒/预弯棒/灭菌,0,,0,1,
21d363fe-94fb-11e9-80c2-0242c0a80002,C03270208902004,C032702,骨科材料,小儿矫形系统,胸腰椎后路固定棒,089,内固定材料,02,钴铬合金,004,普通棒/预弯棒/非灭菌,0,,0,1,
21d5b6ba-94fb-11e9-80c2-0242c0a80002,C03270208902005,C032702,骨科材料,小儿矫形系统,胸腰椎后路固定棒,089,内固定材料,02,钴铬合金,005,普通棒/非预裁棒/灭菌,0,,0,1,
21dac9cd-94fb-11e9-80c2-0242c0a80002,C03270208902006,C032702,骨科材料,小儿矫形系统,胸腰椎后路固定棒,089,内固定材料,02,钴铬合金,006,普通棒/非预裁棒/非灭菌,0,,0,1,
21dd1ce4-94fb-11e9-80c2-0242c0a80002,C03270208902007,C032702,骨科材料,小儿矫形系统,胸腰椎后路固定棒,089,内固定材料,02,钴铬合金,007,普通棒/非预弯棒/灭菌,0,,0,1,
21df48b6-94fb-11e9-80c2-0242c0a80002,C03270208902008,C032702,骨科材料,小儿矫形系统,胸腰椎后路固定棒,089,内固定材料,02,钴铬合金,008,普通棒/非预弯棒/非灭菌,0,,0,1,
21e231d9-94fb-11e9-80c2-0242c0a80002,C03270208902009,C032702,骨科材料,小儿矫形系统,胸腰椎后路固定棒,089,内固定材料,02,钴铬合金,009,双直径棒/预裁棒/灭菌,0,,0,1,
21e5071d-94fb-11e9-80c2-0242c0a80002,C03270208902010,C032702,骨科材料,小儿矫形系统,胸腰椎后路固定棒,089,内固定材料,02,钴铬合金,010,双直径棒/预裁棒/非灭菌,0,,0,1,
21e9d335-94fb-11e9-80c2-0242c0a80002,C03270208902011,C032702,骨科材料,小儿矫形系统,胸腰椎后路固定棒,089,内固定材料,02,钴铬合金,011,双直径棒/预弯棒/灭菌,0,,0,1,
21ece4d3-94fb-11e9-80c2-0242c0a80002,C03270208902012,C032702,骨科材料,小儿矫形系统,胸腰椎后路固定棒,089,内固定材料,02,钴铬合金,012,双直径棒/预弯棒/非灭菌,0,,0,1,
21eee5d6-94fb-11e9-80c2-0242c0a80002,C03270208902013,C032702,骨科材料,小儿矫形系统,胸腰椎后路固定棒,089,内固定材料,02,钴铬合金,013,双直径棒/非预裁棒/灭菌,0,,0,1,
21f2b7af-94fb-11e9-80c2-0242c0a80002,C03270208902014,C032702,骨科材料,小儿矫形系统,胸腰椎后路固定棒,089,内固定材料,02,钴铬合金,014,双直径棒/非预裁棒/非灭菌,0,,0,1,
21f6a754-94fb-11e9-80c2-0242c0a80002,C03270208902015,C032702,骨科材料,小儿矫形系统,胸腰椎后路固定棒,089,内固定材料,02,钴铬合金,015,双直径棒/非预弯棒/灭菌,0,,0,1,
21f8efed-94fb-11e9-80c2-0242c0a80002,C03270208902016,C032702,骨科材料,小儿矫形系统,胸腰椎后路固定棒,089,内固定材料,02,钴铬合金,016,双直径棒/非预弯棒/非灭菌,0,,0,1,
21fbb9ad-94fb-11e9-80c2-0242c0a80002,C03270208902017,C032702,骨科材料,小儿矫形系统,胸腰椎后路固定棒,089,内固定材料,02,钴铬合金,017,Z形棒/预裁棒/灭菌,0,,0,1,
21fd6d00-94fb-11e9-80c2-0242c0a80002,C03270208902018,C032702,骨科材料,小儿矫形系统,胸腰椎后路固定棒,089,内固定材料,02,钴铬合金,018,Z形棒/预裁棒/非灭菌,0,,0,1,
22008850-94fb-11e9-80c2-0242c0a80002,C03270208902019,C032702,骨科材料,小儿矫形系统,胸腰椎后路固定棒,089,内固定材料,02,钴铬合金,019,Z形棒/预弯棒/灭菌,0,,0,1,
2204f076-94fb-11e9-80c2-0242c0a80002,C03270208902020,C032702,骨科材料,小儿矫形系统,胸腰椎后路固定棒,089,内固定材料,02,钴铬合金,020,Z形棒/预弯棒/非灭菌,0,,0,1,
22096a2c-94fb-11e9-80c2-0242c0a80002,C03270208902021,C032702,骨科材料,小儿矫形系统,胸腰椎后路固定棒,089,内固定材料,02,钴铬合金,021,Z形棒/非预裁棒/灭菌,0,,0,1,
220ba1c6-94fb-11e9-80c2-0242c0a80002,C03270208902022,C032702,骨科材料,小儿矫形系统,胸腰椎后路固定棒,089,内固定材料,02,钴铬合金,022,Z形棒/非预裁棒/非灭菌,0,,0,1,
220ee0f3-94fb-11e9-80c2-0242c0a80002,C03270208902023,C032702,骨科材料,小儿矫形系统,胸腰椎后路固定棒,089,内固定材料,02,钴铬合金,023,Z形棒/非预弯棒/灭菌,0,,0,1,
2211a410-94fb-11e9-80c2-0242c0a80002,C03270208902024,C032702,骨科材料,小儿矫形系统,胸腰椎后路固定棒,089,内固定材料,02,钴铬合金,024,Z形棒/非预弯棒/非灭菌,0,,0,1,
22138778-94fb-11e9-80c2-0242c0a80002,C03270208903001,C032702,骨科材料,小儿矫形系统,胸腰椎后路固定棒,089,内固定材料,03,纯钛,001,普通棒/预裁棒/灭菌,0,,0,1,
22197f92-94fb-11e9-80c2-0242c0a80002,C03270208903002,C032702,骨科材料,小儿矫形系统,胸腰椎后路固定棒,089,内固定材料,03,纯钛,002,普通棒/预裁棒/非灭菌,0,,0,1,
221c4343-94fb-11e9-80c2-0242c0a80002,C03270208903003,C032702,骨科材料,小儿矫形系统,胸腰椎后路固定棒,089,内固定材料,03,纯钛,003,普通棒/预弯棒/灭菌,0,,0,1,
221ea535-94fb-11e9-80c2-0242c0a80002,C03270208903004,C032702,骨科材料,小儿矫形系统,胸腰椎后路固定棒,089,内固定材料,03,纯钛,004,普通棒/预弯棒/非灭菌,0,,0,1,
2220ac96-94fb-11e9-80c2-0242c0a80002,C03270208903005,C032702,骨科材料,小儿矫形系统,胸腰椎后路固定棒,089,内固定材料,03,纯钛,005,普通棒/非预裁棒/灭菌,0,,0,1,
2222a8d7-94fb-11e9-80c2-0242c0a80002,C03270208903006,C032702,骨科材料,小儿矫形系统,胸腰椎后路固定棒,089,内固定材料,03,纯钛,006,普通棒/非预裁棒/非灭菌,0,,0,1,
22264b78-94fb-11e9-80c2-0242c0a80002,C03270208903007,C032702,骨科材料,小儿矫形系统,胸腰椎后路固定棒,089,内固定材料,03,纯钛,007,普通棒/非预弯棒/灭菌,0,,0,1,
2229ef1b-94fb-11e9-80c2-0242c0a80002,C03270208903008,C032702,骨科材料,小儿矫形系统,胸腰椎后路固定棒,089,内固定材料,03,纯钛,008,普通棒/非预弯棒/非灭菌,0,,0,1,
222c205b-94fb-11e9-80c2-0242c0a80002,C03270208903009,C032702,骨科材料,小儿矫形系统,胸腰椎后路固定棒,089,内固定材料,03,纯钛,009,双直径棒/预裁棒/灭菌,0,,0,1,
222eb748-94fb-11e9-80c2-0242c0a80002,C03270208903010,C032702,骨科材料,小儿矫形系统,胸腰椎后路固定棒,089,内固定材料,03,纯钛,010,双直径棒/预裁棒/非灭菌,0,,0,1,
22307e0f-94fb-11e9-80c2-0242c0a80002,C03270208903011,C032702,骨科材料,小儿矫形系统,胸腰椎后路固定棒,089,内固定材料,03,纯钛,011,双直径棒/预弯棒/灭菌,0,,0,1,
22345908-94fb-11e9-80c2-0242c0a80002,C03270208903012,C032702,骨科材料,小儿矫形系统,胸腰椎后路固定棒,089,内固定材料,03,纯钛,012,双直径棒/预弯棒/非灭菌,0,,0,1,
2236be2e-94fb-11e9-80c2-0242c0a80002,C03270208903013,C032702,骨科材料,小儿矫形系统,胸腰椎后路固定棒,089,内固定材料,03,纯钛,013,双直径棒/非预裁棒/灭菌,0,,0,1,
2239598c-94fb-11e9-80c2-0242c0a80002,C03270208903014,C032702,骨科材料,小儿矫形系统,胸腰椎后路固定棒,089,内固定材料,03,纯钛,014,双直径棒/非预裁棒/非灭菌,0,,0,1,
223d2ddf-94fb-11e9-80c2-0242c0a80002,C03270208903015,C032702,骨科材料,小儿矫形系统,胸腰椎后路固定棒,089,内固定材料,03,纯钛,015,双直径棒/非预弯棒/灭菌,0,,0,1,
22434c80-94fb-11e9-80c2-0242c0a80002,C03270208903016,C032702,骨科材料,小儿矫形系统,胸腰椎后路固定棒,089,内固定材料,03,纯钛,016,双直径棒/非预弯棒/非灭菌,0,,0,1,
2245cf86-94fb-11e9-80c2-0242c0a80002,C03270208903017,C032702,骨科材料,小儿矫形系统,胸腰椎后路固定棒,089,内固定材料,03,纯钛,017,Z形棒/预裁棒/灭菌,0,,0,1,
224863a0-94fb-11e9-80c2-0242c0a80002,C03270208903018,C032702,骨科材料,小儿矫形系统,胸腰椎后路固定棒,089,内固定材料,03,纯钛,018,Z形棒/预裁棒/非灭菌,0,,0,1,
224ada77-94fb-11e9-80c2-0242c0a80002,C03270208903019,C032702,骨科材料,小儿矫形系统,胸腰椎后路固定棒,089,内固定材料,03,纯钛,019,Z形棒/预弯棒/灭菌,0,,0,1,
224d7ab1-94fb-11e9-80c2-0242c0a80002,C03270208903020,C032702,骨科材料,小儿矫形系统,胸腰椎后路固定棒,089,内固定材料,03,纯钛,020,Z形棒/预弯棒/非灭菌,0,,0,1,
224fcfe5-94fb-11e9-80c2-0242c0a80002,C03270208903021,C032702,骨科材料,小儿矫形系统,胸腰椎后路固定棒,089,内固定材料,03,纯钛,021,Z形棒/非预裁棒/灭菌,0,,0,1,
2251fb7c-94fb-11e9-80c2-0242c0a80002,C03270208903022,C032702,骨科材料,小儿矫形系统,胸腰椎后路固定棒,089,内固定材料,03,纯钛,022,Z形棒/非预裁棒/非灭菌,0,,0,1,
22567a97-94fb-11e9-80c2-0242c0a80002,C03270208903023,C032702,骨科材料,小儿矫形系统,胸腰椎后路固定棒,089,内固定材料,03,纯钛,023,Z形棒/非预弯棒/灭菌,0,,0,1,
225864c9-94fb-11e9-80c2-0242c0a80002,C03270208903024,C032702,骨科材料,小儿矫形系统,胸腰椎后路固定棒,089,内固定材料,03,纯钛,024,Z形棒/非预弯棒/非灭菌,0,,0,1,
225a4583-94fb-11e9-80c2-0242c0a80002,C03270308901001,C032703,骨科材料,小儿矫形系统,胸腰椎后路固定钩,089,内固定材料,01,纯钛,001,灭菌,0,,0,1,
225c5ee0-94fb-11e9-80c2-0242c0a80002,C03270308901002,C032703,骨科材料,小儿矫形系统,胸腰椎后路固定钩,089,内固定材料,01,纯钛,002,非灭菌,0,,0,1,
225e2132-94fb-11e9-80c2-0242c0a80002,C03270308902001,C032703,骨科材料,小儿矫形系统,胸腰椎后路固定钩,089,内固定材料,02,钛合金,001,灭菌,0,,0,1,
225ff366-94fb-11e9-80c2-0242c0a80002,C03270308902002,C032703,骨科材料,小儿矫形系统,胸腰椎后路固定钩,089,内固定材料,02,钛合金,002,非灭菌,0,,0,1,
22622eea-94fb-11e9-80c2-0242c0a80002,C03270408901001,C032704,骨科材料,小儿矫形系统,胸腰椎后路椎弓根螺钉,089,内固定材料,01,钛合金,001,普通螺纹/有侧孔/长尾,0,,0,1,
2263d226-94fb-11e9-80c2-0242c0a80002,C03270408901002,C032704,骨科材料,小儿矫形系统,胸腰椎后路椎弓根螺钉,089,内固定材料,01,钛合金,002,普通螺纹/有侧孔/短尾,0,,0,1,
2265eadc-94fb-11e9-80c2-0242c0a80002,C03270408901003,C032704,骨科材料,小儿矫形系统,胸腰椎后路椎弓根螺钉,089,内固定材料,01,钛合金,003,普通螺纹/无侧孔/长尾,0,,0,1,
22678226-94fb-11e9-80c2-0242c0a80002,C03270408901004,C032704,骨科材料,小儿矫形系统,胸腰椎后路椎弓根螺钉,089,内固定材料,01,钛合金,004,普通螺纹/无侧孔/短尾,0,,0,1,
226a0157-94fb-11e9-80c2-0242c0a80002,C03270408901005,C032704,骨科材料,小儿矫形系统,胸腰椎后路椎弓根螺钉,089,内固定材料,01,钛合金,005,多线螺纹/有侧孔/长尾,0,,0,1,
226d44f0-94fb-11e9-80c2-0242c0a80002,C03270408901006,C032704,骨科材料,小儿矫形系统,胸腰椎后路椎弓根螺钉,089,内固定材料,01,钛合金,006,多线螺纹/有侧孔/短尾,0,,0,1,
22707054-94fb-11e9-80c2-0242c0a80002,C03270408901007,C032704,骨科材料,小儿矫形系统,胸腰椎后路椎弓根螺钉,089,内固定材料,01,钛合金,007,多线螺纹/无侧孔/长尾,0,,0,1,
2273257f-94fb-11e9-80c2-0242c0a80002,C03270408901008,C032704,骨科材料,小儿矫形系统,胸腰椎后路椎弓根螺钉,089,内固定材料,01,钛合金,008,多线螺纹/无侧孔/短尾,0,,0,1,
22755013-94fb-11e9-80c2-0242c0a80002,C03270408901009,C032704,骨科材料,小儿矫形系统,胸腰椎后路椎弓根螺钉,089,内固定材料,01,钛合金,009,皮质骨螺纹/有侧孔/长尾,0,,0,1,
22780cb3-94fb-11e9-80c2-0242c0a80002,C03270408901010,C032704,骨科材料,小儿矫形系统,胸腰椎后路椎弓根螺钉,089,内固定材料,01,钛合金,010,皮质骨螺纹/有侧孔/短尾,0,,0,1,
227c57d8-94fb-11e9-80c2-0242c0a80002,C03270408901011,C032704,骨科材料,小儿矫形系统,胸腰椎后路椎弓根螺钉,089,内固定材料,01,钛合金,011,皮质骨螺纹/无侧孔/长尾,0,,0,1,
22803813-94fb-11e9-80c2-0242c0a80002,C03270408901012,C032704,骨科材料,小儿矫形系统,胸腰椎后路椎弓根螺钉,089,内固定材料,01,钛合金,012,皮质骨螺纹/无侧孔/短尾,0,,0,1,
2281f728-94fb-11e9-80c2-0242c0a80002,C03270408901013,C032704,骨科材料,小儿矫形系统,胸腰椎后路椎弓根螺钉,089,内固定材料,01,钛合金,013,双螺纹/有侧孔/长尾,0,,0,1,
229daa0f-94fb-11e9-80c2-0242c0a80002,C03270408901014,C032704,骨科材料,小儿矫形系统,胸腰椎后路椎弓根螺钉,089,内固定材料,01,钛合金,014,双螺纹/有侧孔/短尾,0,,0,1,
22a96594-94fb-11e9-80c2-0242c0a80002,C03270408901015,C032704,骨科材料,小儿矫形系统,胸腰椎后路椎弓根螺钉,089,内固定材料,01,钛合金,015,双螺纹/无侧孔/长尾,0,,0,1,
22b35205-94fb-11e9-80c2-0242c0a80002,C03270408901016,C032704,骨科材料,小儿矫形系统,胸腰椎后路椎弓根螺钉,089,内固定材料,01,钛合金,016,双螺纹/无侧孔/短尾,0,,0,1,
22b804f4-94fb-11e9-80c2-0242c0a80002,C03270408902001,C032704,骨科材料,小儿矫形系统,胸腰椎后路椎弓根螺钉,089,内固定材料,02,钴铬钼合金,001,普通螺纹/有侧孔/长尾,0,,0,1,
22ba3629-94fb-11e9-80c2-0242c0a80002,C03270408902002,C032704,骨科材料,小儿矫形系统,胸腰椎后路椎弓根螺钉,089,内固定材料,02,钴铬钼合金,002,普通螺纹/有侧孔/短尾,0,,0,1,
22bccebe-94fb-11e9-80c2-0242c0a80002,C03270408902003,C032704,骨科材料,小儿矫形系统,胸腰椎后路椎弓根螺钉,089,内固定材料,02,钴铬钼合金,003,普通螺纹/无侧孔/长尾,0,,0,1,
22bf5f59-94fb-11e9-80c2-0242c0a80002,C03270408902004,C032704,骨科材料,小儿矫形系统,胸腰椎后路椎弓根螺钉,089,内固定材料,02,钴铬钼合金,004,普通螺纹/无侧孔/短尾,0,,0,1,
22c17ed1-94fb-11e9-80c2-0242c0a80002,C03270408902005,C032704,骨科材料,小儿矫形系统,胸腰椎后路椎弓根螺钉,089,内固定材料,02,钴铬钼合金,005,多线螺纹/有侧孔/长尾,0,,0,1,
22c38789-94fb-11e9-80c2-0242c0a80002,C03270408902006,C032704,骨科材料,小儿矫形系统,胸腰椎后路椎弓根螺钉,089,内固定材料,02,钴铬钼合金,006,多线螺纹/有侧孔/短尾,0,,0,1,
22c73887-94fb-11e9-80c2-0242c0a80002,C03270408902007,C032704,骨科材料,小儿矫形系统,胸腰椎后路椎弓根螺钉,089,内固定材料,02,钴铬钼合金,007,多线螺纹/无侧孔/长尾,0,,0,1,
22ca1de7-94fb-11e9-80c2-0242c0a80002,C03270408902008,C032704,骨科材料,小儿矫形系统,胸腰椎后路椎弓根螺钉,089,内固定材料,02,钴铬钼合金,008,多线螺纹/无侧孔/短尾,0,,0,1,
22ce77a8-94fb-11e9-80c2-0242c0a80002,C03270408902009,C032704,骨科材料,小儿矫形系统,胸腰椎后路椎弓根螺钉,089,内固定材料,02,钴铬钼合金,009,皮质骨螺纹/有侧孔/长尾,0,,0,1,
22d0bbf0-94fb-11e9-80c2-0242c0a80002,C03270408902010,C032704,骨科材料,小儿矫形系统,胸腰椎后路椎弓根螺钉,089,内固定材料,02,钴铬钼合金,010,皮质骨螺纹/有侧孔/短尾,0,,0,1,
22d2d930-94fb-11e9-80c2-0242c0a80002,C03270408902011,C032704,骨科材料,小儿矫形系统,胸腰椎后路椎弓根螺钉,089,内固定材料,02,钴铬钼合金,011,皮质骨螺纹/无侧孔/长尾,0,,0,1,
22d4a070-94fb-11e9-80c2-0242c0a80002,C03270408902012,C032704,骨科材料,小儿矫形系统,胸腰椎后路椎弓根螺钉,089,内固定材料,02,钴铬钼合金,012,皮质骨螺纹/无侧孔/短尾,0,,0,1,
22d6f2a3-94fb-11e9-80c2-0242c0a80002,C03270408902013,C032704,骨科材料,小儿矫形系统,胸腰椎后路椎弓根螺钉,089,内固定材料,02,钴铬钼合金,013,双螺纹/有侧孔/长尾,0,,0,1,
22db62f9-94fb-11e9-80c2-0242c0a80002,C03270408902014,C032704,骨科材料,小儿矫形系统,胸腰椎后路椎弓根螺钉,089,内固定材料,02,钴铬钼合金,014,双螺纹/有侧孔/短尾,0,,0,1,
22df3720-94fb-11e9-80c2-0242c0a80002,C03270408902015,C032704,骨科材料,小儿矫形系统,胸腰椎后路椎弓根螺钉,089,内固定材料,02,钴铬钼合金,015,双螺纹/无侧孔/长尾,0,,0,1,
22e8b594-94fb-11e9-80c2-0242c0a80002,C03270408902016,C032704,骨科材料,小儿矫形系统,胸腰椎后路椎弓根螺钉,089,内固定材料,02,钴铬钼合金,016,双螺纹/无侧孔/短尾,0,,0,1,
22eb2bd2-94fb-11e9-80c2-0242c0a80002,C03270508901001,C032705,骨科材料,小儿矫形系统,胸腰椎后路椎弓根螺帽,089,内固定材料,01,纯钛,001,单锁,0,,0,1,
22f016a2-94fb-11e9-80c2-0242c0a80002,C03270508901002,C032705,骨科材料,小儿矫形系统,胸腰椎后路椎弓根螺帽,089,内固定材料,01,纯钛,002,双锁,0,,0,1,
22f3d908-94fb-11e9-80c2-0242c0a80002,C03270508902001,C032705,骨科材料,小儿矫形系统,胸腰椎后路椎弓根螺帽,089,内固定材料,02,钛合金,001,单锁,0,,0,1,
22f7b8ec-94fb-11e9-80c2-0242c0a80002,C03270508902002,C032705,骨科材料,小儿矫形系统,胸腰椎后路椎弓根螺帽,089,内固定材料,02,钛合金,002,双锁,0,,0,1,
22fb6ccb-94fb-11e9-80c2-0242c0a80002,C03270608901000,C032706,骨科材料,小儿矫形系统,胸腰椎后路螺钉,089,内固定材料,01,钛合金,000,常规,0,,0,1,
22ff525d-94fb-11e9-80c2-0242c0a80002,C03270608902000,C032706,骨科材料,小儿矫形系统,胸腰椎后路螺钉,089,内固定材料,02,钴铬钼合金,000,常规,0,,0,1,
23023450-94fb-11e9-80c2-0242c0a80002,C03270708901000,C032707,骨科材料,小儿矫形系统,胸腰椎后路螺帽,089,内固定材料,01,纯钛,000,常规,0,,0,1,
23043784-94fb-11e9-80c2-0242c0a80002,C03270708902000,C032707,骨科材料,小儿矫形系统,胸腰椎后路螺帽,089,内固定材料,02,钛合金,000,常规,0,,0,1,
2307d421-94fb-11e9-80c2-0242c0a80002,C03270808901001,C032708,骨科材料,小儿矫形系统,腰椎后路横连,089,内固定材料,01,纯钛,001,一体化/灭菌,0,,0,1,
230a2297-94fb-11e9-80c2-0242c0a80002,C03270808901002,C032708,骨科材料,小儿矫形系统,腰椎后路横连,089,内固定材料,01,纯钛,002,一体化/非灭菌,0,,0,1,
230c0635-94fb-11e9-80c2-0242c0a80002,C03270808901003,C032708,骨科材料,小儿矫形系统,腰椎后路横连,089,内固定材料,01,纯钛,003,非一体化/灭菌,0,,0,1,
230dfb7a-94fb-11e9-80c2-0242c0a80002,C03270808901004,C032708,骨科材料,小儿矫形系统,腰椎后路横连,089,内固定材料,01,纯钛,004,非一体化/非灭菌,0,,0,1,
2310505d-94fb-11e9-80c2-0242c0a80002,C03270808902001,C032708,骨科材料,小儿矫形系统,腰椎后路横连,089,内固定材料,02,钛合金,001,一体化/灭菌,0,,0,1,
23127f21-94fb-11e9-80c2-0242c0a80002,C03270808902002,C032708,骨科材料,小儿矫形系统,腰椎后路横连,089,内固定材料,02,钛合金,002,一体化/非灭菌,0,,0,1,
2314e6bb-94fb-11e9-80c2-0242c0a80002,C03270808902003,C032708,骨科材料,小儿矫形系统,腰椎后路横连,089,内固定材料,02,钛合金,003,非一体化/灭菌,0,,0,1,
23172457-94fb-11e9-80c2-0242c0a80002,C03270808902004,C032708,骨科材料,小儿矫形系统,腰椎后路横连,089,内固定材料,02,钛合金,004,非一体化/非灭菌,0,,0,1,
23199a2a-94fb-11e9-80c2-0242c0a80002,C03270908900001,C032709,骨科材料,小儿矫形系统,胸腰椎后路关节突融合器,089,内固定材料,00,无,001,灭菌,0,,0,1,
231bc83a-94fb-11e9-80c2-0242c0a80002,C03270908900002,C032709,骨科材料,小儿矫形系统,胸腰椎后路关节突融合器,089,内固定材料,00,无,002,非灭菌,0,,0,1,
231e8250-94fb-11e9-80c2-0242c0a80002,C03271008900000,C032710,骨科材料,小儿矫形系统,胸腰椎后路小儿矫形系统其他部件,089,内固定材料,00,无,000,常规,0,,0,1,
23221284-94fb-11e9-80c2-0242c0a80002,C03280108901001,C032801,骨科材料,骶髂固定系统,骶髂固定板,089,内固定材料,01,纯钛,001,灭菌,0,,0,1,
2324d596-94fb-11e9-80c2-0242c0a80002,C03280108901002,C032801,骨科材料,骶髂固定系统,骶髂固定板,089,内固定材料,01,纯钛,002,非灭菌,0,,0,1,
2326dbae-94fb-11e9-80c2-0242c0a80002,C03280108902001,C032801,骨科材料,骶髂固定系统,骶髂固定板,089,内固定材料,02,钛合金,001,灭菌,0,,0,1,
23292bc5-94fb-11e9-80c2-0242c0a80002,C03280108902002,C032801,骨科材料,骶髂固定系统,骶髂固定板,089,内固定材料,02,钛合金,002,非灭菌,0,,0,1,
232b58d4-94fb-11e9-80c2-0242c0a80002,C03280108903001,C032801,骨科材料,骶髂固定系统,骶髂固定板,089,内固定材料,03,钴铬钼合金,001,灭菌,0,,0,1,
232e9447-94fb-11e9-80c2-0242c0a80002,C03280108903002,C032801,骨科材料,骶髂固定系统,骶髂固定板,089,内固定材料,03,钴铬钼合金,002,非灭菌,0,,0,1,
2332cbc4-94fb-11e9-80c2-0242c0a80002,C03280208901001,C032802,骨科材料,骶髂固定系统,骶髂侧方连接器,089,内固定材料,01,纯钛,001,灭菌,0,,0,1,
233c3706-94fb-11e9-80c2-0242c0a80002,C03280208901002,C032802,骨科材料,骶髂固定系统,骶髂侧方连接器,089,内固定材料,01,纯钛,002,非灭菌,0,,0,1,
233fb842-94fb-11e9-80c2-0242c0a80002,C03280208902001,C032802,骨科材料,骶髂固定系统,骶髂侧方连接器,089,内固定材料,02,钛合金,001,灭菌,0,,0,1,
23427cc1-94fb-11e9-80c2-0242c0a80002,C03280208902002,C032802,骨科材料,骶髂固定系统,骶髂侧方连接器,089,内固定材料,02,钛合金,002,非灭菌,0,,0,1,
2344ee06-94fb-11e9-80c2-0242c0a80002,C03280308901001,C032803,骨科材料,骶髂固定系统,骶髂骨螺钉,089,内固定材料,01,纯钛,001,全螺纹螺钉/闭口/灭菌,0,,0,1,
23478de9-94fb-11e9-80c2-0242c0a80002,C03280308901002,C032803,骨科材料,骶髂固定系统,骶髂骨螺钉,089,内固定材料,01,纯钛,002,全螺纹螺钉/闭口/非灭菌,0,,0,1,
234a2a44-94fb-11e9-80c2-0242c0a80002,C03280308901003,C032803,骨科材料,骶髂固定系统,骶髂骨螺钉,089,内固定材料,01,纯钛,003,全螺纹螺钉/开口/灭菌,0,,0,1,
234e1895-94fb-11e9-80c2-0242c0a80002,C03280308901004,C032803,骨科材料,骶髂固定系统,骶髂骨螺钉,089,内固定材料,01,纯钛,004,全螺纹螺钉/开口/非灭菌,0,,0,1,
23501ded-94fb-11e9-80c2-0242c0a80002,C03280308901005,C032803,骨科材料,骶髂固定系统,骶髂骨螺钉,089,内固定材料,01,纯钛,005,半螺纹螺钉/闭口/灭菌,0,,0,1,
2352bcc9-94fb-11e9-80c2-0242c0a80002,C03280308901006,C032803,骨科材料,骶髂固定系统,骶髂骨螺钉,089,内固定材料,01,纯钛,006,半螺纹螺钉/闭口/非灭菌,0,,0,1,
2355f01d-94fb-11e9-80c2-0242c0a80002,C03280308901007,C032803,骨科材料,骶髂固定系统,骶髂骨螺钉,089,内固定材料,01,纯钛,007,半螺纹螺钉/开口/灭菌,0,,0,1,
235d3794-94fb-11e9-80c2-0242c0a80002,C03280308901008,C032803,骨科材料,骶髂固定系统,骶髂骨螺钉,089,内固定材料,01,纯钛,008,半螺纹螺钉/开口/非灭菌,0,,0,1,
236167c8-94fb-11e9-80c2-0242c0a80002,C03280308902001,C032803,骨科材料,骶髂固定系统,骶髂骨螺钉,089,内固定材料,02,钛合金,001,全螺纹螺钉/闭口/灭菌,0,,0,1,
2363c4c9-94fb-11e9-80c2-0242c0a80002,C03280308902002,C032803,骨科材料,骶髂固定系统,骶髂骨螺钉,089,内固定材料,02,钛合金,002,全螺纹螺钉/闭口/非灭菌,0,,0,1,
236749e4-94fb-11e9-80c2-0242c0a80002,C03280308902003,C032803,骨科材料,骶髂固定系统,骶髂骨螺钉,089,内固定材料,02,钛合金,003,全螺纹螺钉/开口/灭菌,0,,0,1,
236a3474-94fb-11e9-80c2-0242c0a80002,C03280308902004,C032803,骨科材料,骶髂固定系统,骶髂骨螺钉,089,内固定材料,02,钛合金,004,全螺纹螺钉/开口/非灭菌,0,,0,1,
236c2569-94fb-11e9-80c2-0242c0a80002,C03280308902005,C032803,骨科材料,骶髂固定系统,骶髂骨螺钉,089,内固定材料,02,钛合金,005,半螺纹螺钉/闭口/灭菌,0,,0,1,
236ea15c-94fb-11e9-80c2-0242c0a80002,C03280308902006,C032803,骨科材料,骶髂固定系统,骶髂骨螺钉,089,内固定材料,02,钛合金,006,半螺纹螺钉/闭口/非灭菌,0,,0,1,
